"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1947","",""
"Exported on: 2019-12-29","",""
"","",""
"Country","Chamber","Percentage of women"
"Argentina","Chamber of Deputies","0"
"Australia","House of Representatives","2.67"
"Austria","National Council","5.45"
"Belgium","House of Representatives","1.49"
"Brazil","Chamber of Deputies","0"
"Bulgaria","National Assembly","8.17"
"Canada","House of Commons","0.41"
"Chile","Chamber of Deputies","0"
"Colombia","House of Representatives","0"
"Denmark","The Danish Parliament","8.67"
"Dominican Republic","Chamber of Deputies","2.63"
"Finland","Parliament","9"
"France","National Assembly","6.96"
"Greece","Hellenic Parliament","0"
"Haiti","Chamber of Deputies","0"
"Hungary","National Assembly","5.35"
"Iceland","Parliament","1.92"
"Iran (Islamic Republic of)","Islamic Parliament of Iran","0"
"Japan","House of Representatives","3.22"
"Jordan","House of Representatives","0"
"Lebanon","National Assembly","0"
"Luxembourg","Chamber of Deputies","0"
"Netherlands","House of Representatives","4"
"New Zealand","House of Representatives","2.5"
"Norway","Parliament","4.67"
"Panama","National Assembly","4"
"Peru","Congress of the Republic","0"
"Philippines","House of Representatives","1.01"
"Poland","Sejm","0"
"Portugal","Assembly of the Republic","1.67"
"Romania","Chamber of Deputies","5.31"
"San Marino","Great and General Council","0"
"South Africa","National Assembly","0.65"
"Spain","Congress of Deputies","0.34"
"Sri Lanka","Parliament","0.99"
"Syrian Arab Republic","People's Assembly","0"
"Thailand","House of Representatives","0"
"Turkey","Grand National Assembly of Turkey","1.81"
"United Kingdom","House of Commons","3.75"
"United States of America","House of Representatives","2.5"
"Uruguay","House of Representatives","0"
