"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1958","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Percentage of women"
"Argentina","Senate","0"
"Australia","Senate","8.33"
"Austria","Federal Council","12.5"
"Belgium","Senate","3.43"
"Bolivia (Plurinational State of)","Chamber of Senators","0"
"Brazil","Federal Senate","0"
"Cambodia","Senate","0"
"Canada","Senate","5.38"
"Chile","Senate","0"
"Colombia","Senate","1.25"
"Dominican Republic","Senate","8.33"
"Ethiopia","House of the Federation","0"
"France","Senate","1.91"
"Haiti","Senate","0"
"India","Council of States","9.48"
"Ireland","Senate","6.67"
"Italy","Senate","1.2"
"Japan","House of Councillors","6"
"Jordan","Senate","0"
"Netherlands","Senate","5.33"
"Philippines","Senate","0"
"South Africa","National Council of Provinces","1.12"
"United States of America","Senate","1"
"Uruguay","Senate","0"
