"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1954","",""
"Exported on: 2019-12-29","",""
"","",""
"Country","Chamber","Percentage of women"
"Argentina","Chamber of Deputies","15.48"
"Australia","House of Representatives","0"
"Austria","National Council","5.45"
"Belgium","House of Representatives","4.25"
"Bhutan","National Assembly","0"
"Brazil","Chamber of Deputies","0.31"
"Bulgaria","National Assembly","15.66"
"Canada","House of Commons","1.51"
"Chile","Chamber of Deputies","0.68"
"China","National People's Congress","11.99"
"Colombia","House of Representatives","0"
"Costa Rica","Legislative Assembly","6.67"
"Democratic People's Republic of Korea","Supreme People's Assembly","12.06"
"Denmark","The Danish Parliament","9.5"
"Dominican Republic","Chamber of Deputies","5.77"
"Ecuador","National Assembly","0"
"Finland","Parliament","15"
"France","National Assembly","3.67"
"Greece","Hellenic Parliament","0.33"
"Guatemala","Congress of the Republic","1.52"
"Haiti","Chamber of Deputies","0"
"Honduras","National Congress","0"
"Hungary","National Assembly","17.45"
"Iceland","Parliament","0"
"India","House of the People","3.82"
"Indonesia","House of Representatives","3.39"
"Iran (Islamic Republic of)","Islamic Parliament of Iran","0"
"Iraq","Council of Representatives of Iraq","0"
"Ireland","House of Representatives","3.4"
"Israel","Parliament","9.17"
"Italy","Chamber of Deputies","5.59"
"Japan","House of Representatives","1.93"
"Jordan","House of Representatives","0"
"Lebanon","National Assembly","0"
"Libya","House of Representatives","0"
"Luxembourg","Chamber of Deputies","0"
"Mexico","Chamber of Deputies","0.62"
"Mongolia","State Great Hural","22.37"
"Nepal","House of Representatives","9.43"
"Netherlands","House of Representatives","7"
"New Zealand","House of Representatives","5"
"Nicaragua","National Assembly","0"
"Norway","Parliament","4.67"
"Panama","National Assembly","1.89"
"Peru","Congress of the Republic","0"
"Philippines","House of Representatives","1.94"
"Poland","Sejm","17.65"
"Portugal","Assembly of the Republic","1.67"
"Republic of Korea","National Assembly","0.49"
"Romania","Chamber of Deputies","15.37"
"San Marino","Great and General Council","0"
"South Africa","National Assembly","1.89"
"Spain","Congress of Deputies","0.34"
"Sri Lanka","Parliament","1.98"
"Sudan","National Assembly","0"
"Sweden","Parliament","12.17"
"Syrian Arab Republic","People's Assembly","0"
"Thailand","House of Representatives","3.25"
"Turkey","Grand National Assembly of Turkey","0.75"
"United Kingdom","House of Commons","2.72"
"United States of America","House of Representatives","2.73"
"Uruguay","House of Representatives","0"
