"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 2013","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Percentage of women"
"Afghanistan","House of Elders","27.45"
"Algeria","Council of the Nation","7.04"
"Antigua and Barbuda","Senate","29.41"
"Argentina","Senate","38.89"
"Australia","Senate","38.16"
"Austria","Federal Council","29.03"
"Bahamas","Senate","25"
"Bahrain","Shura Council","27.5"
"Barbados","Senate","28.57"
"Belarus","Council of the Republic","35.71"
"Belgium","Senate","38.03"
"Belize","Senate","38.46"
"Bhutan","National Council","8"
"Bolivia (Plurinational State of)","Chamber of Senators","41.67"
"Bosnia and Herzegovina","House of Peoples","13.33"
"Brazil","Federal Senate","16.05"
"Burundi","Senate","46.34"
"Cambodia","Senate","14.75"
"Cameroon","Senate","20"
"Canada","Senate","35.92"
"Chile","Senate","18.42"
"Colombia","Senate","16.67"
"Congo","Senate","13.89"
"Czech Republic","Senate","17.28"
"Democratic Republic of the Congo","Senate","4.63"
"Dominican Republic","Senate","9.380000000000001"
"Equatorial Guinea","Senate","13.16"
"Eswatini","Senat","33.33"
"Ethiopia","House of the Federation","16.3"
"France","Senate","25"
"Gabon","Senate","17.65"
"Germany","Federal Council","27.54"
"Grenada","Senate","15.38"
"Haiti","Senate","3.33"
"India","Council of States","10.61"
"Ireland","Senate","31.67"
"Italy","Senate","28.84"
"Jamaica","Senate","23.81"
"Japan","House of Councillors","16.12"
"Jordan","Senate","15"
"Kazakhstan","Senate","6.38"
"Kenya","Senate","26.47"
"Lesotho","Senate","27.27"
"Liberia","The Liberian Senate","13.33"
"Malaysia","Senate","27.12"
"Mexico","Senate","32.81"
"Morocco","House of Councillors","2.22"
"Myanmar","House of Nationalities","2.68"
"Namibia","National Council","26.92"
"Netherlands","Senate","36"
"Nigeria","Senate","3.67"
"Oman","State Council","18.07"
"Pakistan","Senate","16.35"
"Palau","Senate","23.08"
"Paraguay","Senate","20"
"Philippines","Senate","25"
"Poland","Senate","13"
"Romania","Senate","7.39"
"Russian Federation","Council of the Federation","7.98"
"Rwanda","Senate","38.46"
"Saint Lucia","Senate","20"
"Slovenia","National Council","7.5"
"South Africa","National Council of Provinces","18.89"
"South Sudan","Council of States","10"
"Spain","Senate","34.21"
"Sudan","Council of States","10.87"
"Switzerland","Council of States","19.57"
"Tajikistan","National Assembly","14.71"
"Trinidad and Tobago","Senate","22.58"
"United Kingdom","House of Lords","22.63"
"United States of America","Senate","20"
"Uruguay","Senate","12.9"
"Uzbekistan","Senate","15"
"Yemen","Consultative Council","1.8"
"Zimbabwe","Senate","47.5"
