"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 2003","",""
"Exported on: 2019-12-30","",""
"","",""
"Country","Chamber","Percentage of women"
"Algeria","Council of the Nation","19.44"
"Antigua and Barbuda","Senate","11.76"
"Argentina","Senate","33.33"
"Australia","Senate","30.26"
"Austria","Federal Council","25.81"
"Bahamas","Senate","43.75"
"Bahrain","Shura Council","15"
"Barbados","Senate","23.81"
"Belarus","Council of the Republic","30.65"
"Belgium","Senate","32.39"
"Belize","Senate","23.08"
"Bolivia (Plurinational State of)","Chamber of Senators","14.81"
"Bosnia and Herzegovina","House of Peoples","0"
"Brazil","Federal Senate","12.35"
"Canada","Senate","35.48"
"Chile","Senate","4.08"
"Colombia","Senate","8.82"
"Congo","Senate","15"
"Czech Republic","Senate","12.35"
"Democratic Republic of the Congo","Senate","2.5"
"Dominican Republic","Senate","3.13"
"Eswatini","Senat","30"
"Ethiopia","House of the Federation","7.14"
"France","Senate","10.94"
"Gabon","Senate","10.99"
"Germany","Federal Council","18.84"
"Grenada","Senate","30.77"
"Haiti","Senate","25.93"
"India","Council of States","10.2"
"Ireland","Senate","16.67"
"Italy","Senate","7.67"
"Jamaica","Senate","19.05"
"Japan","House of Councillors","15.38"
"Jordan","Senate","12.73"
"Kazakhstan","Senate","7.69"
"Lesotho","Senate","36.36"
"Madagascar","Senate","11.11"
"Malaysia","Senate","37.04"
"Mexico","Senate","15.63"
"Morocco","House of Councillors","1.11"
"Namibia","National Council","7.69"
"Nepal","National Assembly","8.33"
"Netherlands","Senate","32"
"Nigeria","Senate","2.8"
"Oman","State Council","15.52"
"Pakistan","Senate","18"
"Palau","Senate","0"
"Paraguay","Senate","8.890000000000001"
"Philippines","Senate","16.67"
"Poland","Senate","23"
"Romania","Senate","7.86"
"Russian Federation","Council of the Federation","5.65"
"Rwanda","Senate","23.08"
"Saint Lucia","Senate","36.36"
"Slovenia","National Council","7.5"
"South Africa","National Council of Provinces","31.48"
"Spain","Senate","24.32"
"Switzerland","Council of States","23.91"
"Tajikistan","National Assembly","11.76"
"Trinidad and Tobago","Senate","32.26"
"United Kingdom","House of Lords","16.69"
"United States of America","Senate","13"
"Uruguay","Senate","9.68"
"Yemen","Consultative Council","1.8"
