"Source: Parline database on national parliaments (https://data.ipu.org).","",""
"Copyright: Inter-Parliamentary Union. Terms of use: https://www.ipu.org/terms-use","",""
"Field name: Percentage of women","",""
"Reference year: 1949","",""
"Exported on: 2019-12-29","",""
"","",""
"Country","Chamber","Percentage of women"
"Argentina","Chamber of Deputies","0"
"Australia","House of Representatives","0.8100000000000001"
"Austria","National Council","4.85"
"Belgium","House of Representatives","2.36"
"Brazil","Chamber of Deputies","0"
"Bulgaria","National Assembly","15.06"
"Canada","House of Commons","0.38"
"Chile","Chamber of Deputies","0.68"
"Colombia","House of Representatives","0"
"Costa Rica","Legislative Assembly","0"
"Cuba","National Assembly of the People's Power","5.56"
"Democratic People's Republic of Korea","Supreme People's Assembly","12.06"
"Denmark","The Danish Parliament","8.67"
"Dominican Republic","Chamber of Deputies","2.63"
"Ecuador","National Assembly","0"
"Finland","Parliament","9"
"France","National Assembly","6.96"
"Greece","Hellenic Parliament","0"
"Haiti","Chamber of Deputies","0"
"Honduras","National Congress","0"
"Hungary","National Assembly","17.66"
"Iceland","Parliament","3.85"
"Iraq","Council of Representatives of Iraq","0"
"Ireland","House of Representatives","3.4"
"Israel","Parliament","10.83"
"Italy","Chamber of Deputies","7.67"
"Japan","House of Representatives","2.58"
"Jordan","House of Representatives","0"
"Lebanon","National Assembly","0"
"Luxembourg","Chamber of Deputies","0"
"Netherlands","House of Representatives","5"
"New Zealand","House of Representatives","3.75"
"Nicaragua","National Assembly","0"
"Norway","Parliament","4.67"
"Panama","National Assembly","2.38"
"Paraguay","Chamber of Deputies","0"
"Philippines","House of Representatives","0.98"
"Poland","Sejm","0"
"Portugal","Assembly of the Republic","1.67"
"Republic of Korea","National Assembly","0.5"
"Romania","Chamber of Deputies","7.25"
"San Marino","Great and General Council","0"
"South Africa","National Assembly","1.31"
"Spain","Congress of Deputies","0.33"
"Sri Lanka","Parliament","0.99"
"Sweden","Parliament","9.57"
"Syrian Arab Republic","People's Assembly","0"
"Thailand","House of Representatives","0"
"Turkey","Grand National Assembly of Turkey","1.81"
"United Kingdom","House of Commons","3.75"
"United States of America","House of Representatives","1.59"
"Uruguay","House of Representatives","0"
"Venezuela (Bolivarian Republic of)","National Assembly","1.82"
